person,dialogue
chandler,Yeah.
monica,How many kids were we gonna have?
chandler,"Uh, four, a boy, twin girls and another boy."
monica,What else did you think about?
chandler,"Well, stuff like where we'd live, y'know? Like a small place"
monica,
joey,
monica,
joey,
phoebe,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
rachel,
joey,
rachel,
ross,
rachel,
monica,
rachel,
ross,Yeah see? And you are so excited about moving in together before... and you know what? you should be. It's a big deal!
phoebe,Yeah I guess you're right. Yeah thanks. This helped. Thanks.
ross,"The Divorcer, to the rescue!"
phoebe,It's not cooler.
ross,yeah i just hurt it.
joey,Rach?!
joey,Rachel!!!!?
joey,SO I CAN'T DO ANYTHING I LIKE!??!?!?
chandler,Hey Rach! Ah........Perfection. (kisses monica) Wouldn't change a thing. Not a thing.
monica,Honey?
chandler,Yeah?
monica,About that? Erm...I'm going to change.
chandler,But honey you don't have to.
monica,I'm going to get bigger!
chandler,Honey I...I love your breasts the way they are!
rachel,Argh. ***
monica,"Well, my breasts are going to get bigger weather you like it or not! And you know what? It's not just my breasts. My ass is going to get bigger too."
chandler,YOUR ASS?!?!?
joey,What?
phoebe,"Yeah, I'm so good in this scene that I'm stealing focus from you. Well, rise to the challenge Tribianni 'cause I just raised the bar. Come join me up here!"
joey,"(To the director) Yeah, you can fire her, but I would call security, she won't go easy."
monica,You faked it? You couldn't have faked it!
chandler,Oh yes you can. You just make the faces and the noises.
monica,"Guys can fake it? Unbelievable. The one thing that's ours! Besides, why would you fake it when we're trying to have a baby?"
chandler,"That's actually why. Look, I'm starting a whole new career now, and I'm not saying that I don't want to have a baby, I'm just saying maybe we could wait a little"
monica,Like a month?
chandler,Or a year?
monica,"Really, you want to wait a year?"
chandler,"It could be less than a year. I mean, you've heard my stuff. ""Pants. Like shorts, but longer."" (Pause) It'll probably be more than a year."
monica,I really wanna have a baby.
chandler,"Yeah, me too. Look, I'll just get my old job back."
monica,"No, I want you to have a job that you love. Not statistical analysis and data reconfiguration."
chandler,I quit and you learn what I do?
monica,"It's just, I think, there's never gonna be a right time to have a baby. I mean, now you're unemployed and in a little while you'll find a new job that'll keep you really"
monica,"""Take me to the mansion in the sky-y"". I am sorry, the song is over. Did you see me out there?"
phoebe,Every little bit of you!
monica,"I can’t believe I did this. I can’t believe I'm singing for the people, and they liked me! Hey, did you hear that"
phoebe,"Mon', not that you didn’t sound good, but..."
monica,Good? Didn’t you hear them...I was great! Thank you so much for making me do this. That’s is the best gift ever.
ross,"But, what’s great is that you don’t mind talking about it."
ross,Uh-ah!
ross,(pfew). Good choice Ross.
rachel,"Oh, hey! Hi, there you are, I’ve been looking for you everywhere!"
ross,"Oh, yeah, hello, well, now, here I am."
rachel,"Listen, my mum is not bringing the baby back until nine o’ clock. So I was hoping you and I could have a"
rachel,
joey,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
phoebe,
monica,
monica,
monica,
monica,
monica,
monica,
monica,
monica,
monica,
ross,
chandler,
ross,
monica,
chandler,
chandler,
chandler,
ross,
chandler,
rachel,"Well, I-I said yes."
monica,"What?! Are you crazy? You just had Ross’s baby! It’s-it’s so inappropriate. No, it’s worse than that. It’s wrong. It’s… It is bigger than mine! (Rachel’s engagement ring.)"
rachel,"I know. Days of Our Lives, thank you very much."
monica,You can’t marry him!
rachel,Why not? I don’t want to do this alone! And he’s such a sweet guy and he loves me so much.
monica,Well do you love him?
rachel,Sure.
monica,Sure?
rachel,"Yeah, I mean whatever."
monica,"Honey, the question is…do you really want to marry Joey?"
rachel,"No. No, I don’t. Could you be a dear and go tell him?"
chandler,You still haven’t told Rachel you weren’t really proposing?
joey,"No! She had the ring on, she seemed so excited, and then she took her breast out."
chandler,"Joey, you have to tell her what’s going on! And what did it look like?!"
joey,I didn’t look at it. Stupid baby’s head was blocking most of it.
chandler,Go and tell Rachel right now before Ross finds out.
joey,"Look, it’s not that easy. She said she wanted to marry me. I don’t want to hurt her."
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
phoebe,
rachel,
ross,
rachel,
ross,
rachel,
ross,
joey,
ross,
joey,
ross,
rachel,
joey,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
monica,Excuse me?
chandler,"Okay, Ms. McKenna, she kind of works above my boss, she asked me to move to Tulsa and be the president of our office there, and I was sleeping and apparently, said yes."
monica,"(stands up angry) Tulsa, Oklahoma!"
chandler,"The Sooner State, whatever that is."
monica,"Chandler, I don’t even wanna see the musical Oklahoma!"
chandler,Really? Oh What A Beautiful Morning! Surrey With A Fringe On Top.
monica,"Are you trying to tell me that we’re moving to Oklahoma, or that you’re gay? All right, not that this matters, but did they at least offer you a huge raise?"
chandler,"No, no, but they are going to lease us a Ford Focus. (Monica’s not impressed.) I’ll get out of it."
monica,Thank you.
chandler,(hears Emma crying) What is wrong with Emma?
monica,"Oh she misunderstood, she thought she was moving to Tulsa."
chandler,"Umm ma’am, do you have a minute? (She points for him to come in) I kind of have some bad news. I don’t think I can move to Tulsa."
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
phoebe,
phoebe,
monica,
phoebe,
monica,
phoebe,
rachel,
phoebe,
phoebe,Better!
rachel,"The point is: maybe I should stop waiting around, waiting for moments with Ross. I should just move on with my life."
phoebe,"So, really? Are you moving on from Ross?"
rachel,"Dunno, do I have to decide right now?"
phoebe,You kinda just did. That guy’s gonna call you tonight. Ross is going to pick up the phone. That’s a pretty clear message.
rachel,"Oh my god! Ross!! Ross is gonna pick up the phone! Ah, I have to get my number back! Oh my god! He’s gone!"
phoebe,"[As Rachel] “Ah, I have to get my number back!”, “Oh my god! He’s gone!” Dead on!"
ross,So soon?
ross,"Okay. Thanks, er, for the beer."
ross,"Ah, yeah, good times."
ross,Ohh. [Relieved that Mike has gone]
phoebe,I thought it might be nice to use the fancy china for dessert too.
monica,Oh..How nice! Maybe later we can all go blow our noses on my wedding dress
ross,"Hey dude, you ok? Sorry bout before."
chandler,"No, no that's ok. You're totally right I don't know anything about disciplining a child. But...you did hurt my feelings...so, I want you to know that if I die, you don't get Joey."
rachel,"Oh yeah...yeah, right. Remember in high school, when I died, and didn't give you my baby?"
rachel,You decorate dad's office and now you're a decorator? Ok! I went to the Zoo yesterday...now I'm a koala bear!
rachel,Suppor...You wanna talk supportive? You didn't even come and visit me when I was in the hospital having the baby!
rachel,I did the FIRST time!
rachel,And...and you know what? You wanna know why I'm not giving Emily to you?
ross,Emma.
rachel,"OH! Whoose side are you on!/ I'm not giving you Emma because there is no way, you could handle the responsibility of a child."
chandler,"Yeah, let's celebrate life!"
monica,'kay.
rachel,"Och, god. (seeing Emma) Oh, thank god, you're okay. I'm so"
ross,Great. So let's get going?
rachel,"Oh no. I mean it. After what just happened, I'm never leaving"
ross,Somehow over time it got easier to be apart from you.
chandler,Uhh. You are welcome.
monica,You know what? Let's not talk.
chandler,What?
monica,Uch. I am still so mad at you for smoking.
chandler,But you said you forgave me. It was just a couple of
monica,"Oh, blablablabaybaybay."
rachel,
monica,
joey,
ross,
joey,
chandler,
joey,
chandler,
joey,
chandler,
monica,
chandler,
ross,Oh Ross Geller
phoebe,uh huh (terns to Ross) how do I look (all her make up has gone everywhere)
ross,do you have a compact in your purse?
phoebe,(goes to cry) No
ross,you look great.
monica,hey Joey
joey,"Hey, this girl won't turn around and I can't tell whether she's hot or not, what do you think?"
monica,Joey I am not going to objectify woman with you (looks at the woman) but if her face is as nice as her ass woah mamma.
joey,"Alright thanks, Oh hey have you talked to Chandler?"
monica,yeah he has to stay in Tulsa this weekend
joey,how come?
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
phoebe,
monica,
chandler,
joey,"Yeah, because it is slim pickings. I had this date last night: Yuck! But we should probably keep it down; she's still in the bedroom."
phoebe,"So, what are we gonna do? Are we just gonna go ahead and set them up with people?"
joey,I know; that just pushes them further and further apart.
phoebe,"Yeah. (BEAT) Oh, I know what we can do. We could set Ross and Rachel up on horrible dates, so that they'll realise how good they are together."
joey,"Ooh, that's a great plan!"
phoebe,"Yeah, you know what the best part of it is? I get to do my ""plan-laugh."" (A maniacal laugh follows.)"
joey,"Shhh! Not so loud, we don't wanna wake up, uh..."
rachel,Hey!
monica,Hey!
rachel,"You guys aren't doing anything tonight, are you?"
chandler,"See, now, why would you assume that? Just because we're married? I will have you know that we are very hip, happening people. Now, if you'll excuse me, I have to get back to reading the obituaries."
rachel,I was just asking 'cause I need someone to watch Emma tonight.
monica,"Sure, we'll do that. What are you up to?"
chandler,"(picking up the telephone, answering it with a frog in his throat) Hello? (he clears his throat, but he still has the same frog in his throat when he speaks again) Hello?"
monica,"(in her apartment, screaming) I LOVE MY NEW JOB!"
chandler,"Honey, you're screaming."
monica,YOU BET YOUR ASS I AM! I just had the best first day ever! The kitchen: twice as big as Allessandro's.
chandler,"(yawning) Oh, that's great."
monica,"Yeah, a-a-and clean. Not just health department clean... Monica clean."
chandler,(clearly not so interested) Awesome.
monica,"(laughs) Y'know what? I-I don't want a big, fancy wedding."
chandler,Sure you do.
monica,"No, I want everything that you just said. I want a marriage."
chandler,You sure?
monica,Uh-hmm.
chandler,I love you so much.
monica,I love you. (They kiss.)
rachel,"(opens her present from Ross; it's a dark-red scarf) Oohh, I"
ross,Really? You're not gonna return it?
rachel,"Well, not (the|this) second!"
phoebe,"(at the window) Hey look, you guys, it's snowing!"
rachel,"Oh wow, it's so beautiful..."
ross,"Wow, it really is!"
monica,"""Wendy"" is a fat girl name."
phoebe,Aren't we done with that?
monica,"Okay, fine. Let's talk about snow. -- Do you think it's snowing"
chandler,Hey!
ross,Oh my god...
joey,"Hey-heeyyy - Look at that, it's a Christmas miracle!"
phoebe,
ross,
phoebe,
ross,
rachel,
ross,
rachel,
joey,
ross,
rachel,
ross,
rachel,
ross,
rachel,
rachel,"Man, don't be surprised if her hands and her feet get bigger too!"
chandler,They...DO that?
monica,It's kind of a package deal!
chandler,God why why would you want to do that to yourself!?
monica,I thought i was something that we both wanted!
chandler,"Alright look...if it means that much to you, a may be able to get on more with the big boobs. But the giant ass and the big clown feet?"
rachel,"Oh my god Chandler! If you can't handle this, what are you going to be like in the hospital? With the blood and the screaming and the little present that's shooting out of her!?"
chandler,What?
rachel,Joey! Why did you tell Chandler that Monica was getting a boob job?
joey,Because she is!
monica,"Joey, Chandler knows i borrowed the money."
joey,Mmmm hmm! For your boob job!
chandler,I guess. It's always gonna be scary when we have a baby.
monica,"It's gonna be really scary. I mean, god. When we have a baby, there's gonna be so much that we're not able to control. I mean, the apartment's gonna be a mess, I"
chandler,Should we go make a baby right now before you change your mind?
monica,"Yes, please!"
chandler,"Oh, and I promise, I will not fake it this time."
monica,I wish I could say the same. I'm a little shook up!
ross,"Oh, yeah, yeah that’s Michelle."
rachel,Who?
ross,"Oh, just this woman I’ve been seeing."
rachel,You’ve being seeing someone?
ross,"Yeah, didn’t I mention that? Yeah, I mean, we haven’t being going out for too long, but rather there is this"
ross,"How great is this? You are already comfortable enough to look through my stuff. Oh, I am sorry Michelle, that’s"
rachel,"Hi, and I am also Emma’s mother."
ross,
monica,
monica,
chandler,
chandler,
ross,
monica,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,"Okay, look, just do it gently."
joey,"You’re right. You’re right. I-I’ll go tell her now before Ross finds out and I’ll be gentle. I can do that. I am a gentle person. Oh, by the way. Two people screwing in there (Points to the closet Chandler and Monica were in) if you want to check that out."
ross,Hey.
rachel,Hey.
ross,"Listen, I um… I heard about the engagement."
rachel,Surprised?
ross,"And confused. Rach, sweetie, I-I um…I didn’t propose to you."
rachel,I know.
ross,I don’t think you do.
rachel,You didn’t propose to me. Joey did.
ross,"Poor baby, you’re so tired. Rach, I didn’t propose to you, Joey didn’t propose to you, and Chandler didn’t propose to you."
rachel,"Uh… You didn’t propose to me, Chandler didn’t propose to me, but Joey did."
ross,Joey proposed to you?
joey,I can come back.
ross,"Hey, wait! Wait-wait-wait! Joey, did you propose to her?"
joey,No.
rachel,Yes you did!
rachel,
joey,
ross,
rachel,
joey,
ross,
joey,
ross,
rachel,
joey,
ross,
rachel,
joey,
monica,
joey,
monica,
joey,
chandler,"It’s a funny story, actually. (coughs) I kind of fell asleep in the meeting this morning so when I said I’d move to Tulsa, I didn’t really know what I was saying."
chandler,"But only because I was up all night worried about this meeting, ain’t that funny? Irony? Not a fan, alright (he sits down). See, here’s the thing. I went home and told my wife about Tulsa and she won’t go. See, me, I love Tulsa! Tulsa is heaven! Tulsa is Italy—Please don’t make me go there!"
rachel,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
phoebe,"Hey Mike, it’s me. Listen: Is Ross near you?"
phoebe,"Well, you have to go back in."
phoebe,"I’m so sorry, honey, but, okay. Rachel gave this guy her number, and, erm, she does not want Ross to answer the phone, so you have to intercept all of his calls."
phoebe,[To Rachel] He says that he can’t do that
rachel,"Oh, give me. [Rachel takes the phone of Phoebe] Hi, Mike! Hi, listen, I know this is a lot to ask, but you know what. If you do this, ah, Phoebe will do anything you want. Seriously, I’m talking dirty stuff."
phoebe,"Alright, give it here. [Phoebe takes the phone] Hello? I'm sorry about her, but, she wasn’t wrong about the dirty stuff."
phoebe,"Oh, oh, Mike! Bye. [Hangs up]"
ross,Hi!
ross,W-Why? [Blocking route of entry]
ross,"[Exasperated] But, you left!"
joey,"Ooooooooohoohooo.......[realizes it is the wrong time and looks away, at his shoes.]"
rachel,Jealous of what? Of your lack of responsibility? Your...Your inmaturity? Your total disregard for other people's feelings?
rachel,Timmy was my boyfriend! And you made out with him!!
rachel,Oh god! I cannot believe...i cannot believe that i invited you here today!
rachel,Hahah......Ahhahah...It's forty-five!
ross,Too far Amy. Too far.
rachel,You take that back.
rachel,Take it back!
rachel,Hey...man! I work out!
rachel,I do karates.
chandler,Leave it.
monica,I was just saying that because I was ovulating and you said
chandler,You tricked me to get me into bed?
monica,"That's right, I got mine."
chandler,I feel so used.
phoebe,"Well, I guess they're not coming. You wanna just order?"
joey,"Thank you. (stands up and kisses her lips.) Waiter! 'lright,"
phoebe,Tomato tart and which of the pastas would you recommend?
phoebe,"Both it is, thank you."
joey,"Oh, uh, again. Can I make a special request: Can you bring"
phoebe,You guys are over an hour late. What happened to you two?
rachel,
chandler,
phoebe,
monica,
ross,
monica,
phoebe,
monica,
rachel,
joey,
phoebe,
monica,
monica,"he has to work, there's some rush on the big (pause, thinks) ah damn it one of these days I'm really gonna have to start listening when he talks about his job."
joey,oh why don't you fly out there and surprise him.
monica,maybe I will go (thinks) yea will have a second honeymoon at the Tulsa romana.
joey,oh and you know what you should bring the black see-through teddy with the attached garters. (Nods)
monica,how do you know I have one of those?
joey,didn't till just now.
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
rachel,"Well, Phoebe set me up on a date."
monica,Oh my god.
chandler,Wow.
rachel,Why? What's the big deal?
monica,"Just figured, 'cause you and Ross are..."
rachel,"What, slept together a year and a half ago? Yeah, I'm all set."
chandler,"Well, I think it's great that you're going on a date, you know? I mean, it sounds healthy. I mean, you have needs. Embrace your womanhood!"
monica,"You want a job? Turn off ""Oprah,"" and send out a resume!"
rachel,So I'll bring her by around seven? Is that okay?
monica,"Oh, it's perfect."
monica,"Oh, and the people are so nice. There's this one guy, Geoffrey, he's the Maitre D., Chandler, you will love him. He is without a doubt, the funniest guy I have ever met. (Chandler, who was almost asleep again, sits up straight in bed in an instant and can't believe what he just heard.)"
phoebe,"I know! (Phoebe picks up a little packet of sugar, shakes it, and then realises she can't open it with one hand, but doesn't want to let go of Mike's hand. She tries to tear open the packet with one hand.)"
phoebe,"Yeah, I kinda do. (Mike lets go of her hand) Well, how's this? (she takes Mike's hand and puts it on her breast, she tears open the sugar and puts it in her coffee. Mike thinks it over and nods appreciative. After that, they hold hands again. Joey now enters, and sees the two sitting on the couch, holding hands.)"
joey,"(in a very aaaaahhhhh sweeeeeet voice) Aaahhh, look at you two... holding hands... huh is this getting serious? (Phoebe and Mike, embarrassed, start babbling and look away.) Have you not talked about it yet? (They say nothing now, but smile) Am I making you uncomfortable? (smiles are becoming forced now, and he speaks to Mike) If you were bigger you'd hit me, huh...? Aaaaaahhhhhh (he turns away to the bar)"
phoebe,I'm sorry... I'm sorry. It's obviously way too early for us to be... having that conversation.
phoebe,"(in a flash she answers) Maybe not, is it?"
phoebe,"(impatient) I know Mike, why don't you keep digging?"
phoebe,"Oh, it's a key. To be honest, I think I'd prefer the five dollars."
phoebe,"(really surprised) Oh wow, ooh! Ooh, big step for Phoebe and Mike."
monica,What are you doing here?
chandler,I wanted to be with you. I missed you so much.
joey,"Hey, hey, uh, who did you miss the most?"
chandler,Monica.
joey,Got ya. (blinks an eye)
chandler,I never want to leave you again!
monica,"But I thought if you left, you get fired."
chandler,Turns out they can't fire me. Because I quit.
monica,What?
ross,"What, you, you really quit your job?"
chandler,"Yeah! It's a stupid job, and I could not stand leaving you."
ross,
joey,
rachel,
rachel,
phoebe,
rachel,
ross,
rachel,
monica,
rachel,
monica,
joey,OK so I'm out four thousand dollars and nobody's boobs are getting any bigger?
ross,Hey! What do you guys think about this. Ross. The Divorce-Force.
phoebe,Better..
ross,Hey Phoebs...You know I'm i'm really glad you came to talk to me the other day and I hope I was a little helpful.
phoebe,"Oh yeah you were helpful! Yeah...No, thanks you."
ross,"Good, good. Yeah coz the more i thought about it, the more i realised I don't think marriage is neccessarily the right path for you."
phoebe,What do you mean?
ross,"Well, I know the other day in the coffeehouse you were caught up in the whole soccer mom thing? but...is that really you? i mean can you honestly picture yourself in a volvo?"
phoebe,THey are awfully boxy...
ross,I don't know...you'd be so bored with marriage. I mean it's so...normal.
ross,I told you about my daughter.
chandler,And done!
joey,"Oh my God! I didn’t feel a thing ! Hey, are you still looking for a job because you can tweeze circles around"
chandler,Thanks. You wanna see what it looks like?
joey,"Yeah, yeah. Hey, they totally match! They look great! They look great! How you doing!"
chandler,"Yeah, yeah, I think it looks pretty good. I was a little worried I was uncovering a birthmark right about"
joey,Thank you so much.
chandler,No problem.
joey,"Listen that’s a pretty girly hour we just spent, we should add some manly make up for it."
chandler,Yeah.
joey,Comb my eyelashes.
monica,"Ok, for my next song I think I’ll sing something a little more upbeat. All right? Oh, how about the Pointer"
chandler,
chandler,
chandler,
chandler,
monica,
chandler,
chandler,
chandler,
ross,
ross,
ross,
joey,"Actually, technically, I didn’t."
rachel,Well then why did you give me a ring?
ross,"Wait! Whoa-whoa, you…you gave her the ring?"
joey,"No! No, and I did not ask her to marry me!"
rachel,"Yes, you did!"
joey,"No, I didn’t!"
rachel,"Yes, you did!"
joey,"No, I didn’t!"
rachel,"Yes, you did! And don’t you say, ""No, I didn’t!"""
joey,Ahhh!
rachel,He was right there. He got down on one knee and proposed.
ross,Whoa! You were down on one knee?
joey,"Yeah. Yeah, that looks bad. But I didn’t…I didn’t propose!"
ross,Then what did happen?
rachel,"Yeah, what did happen?"
joey,"Okay, the ring fell on the floor and I went down to pick it up and you thought I was proposing."
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
ross,
rachel,
ross,
chandler,"No no no! Look, Carol, can I call you Carol? (Pause) Wh-why would I when your name is Elaine? Oh what a great picture of your son, strapping! (She glares at him.) That’s a picture of your daughter, isn’t it, well she’s lovely. I like a girl with a strong jaw. I’ll call you from Tulsa. (Exits.)"
joey,"Hey, so how is it?"
ross,I broke my thumb.
joey,Your thumb? That’s weird. (Makes a fist.) You sure you’re punching right? Make a fist. (Ross just looks at him with his thumb in a cast.) Maybe later. Ross I feel terrible.
ross,"You know what, you can go, I just have to fill out some forms. (Tries to hold the pen but can’t)"
joey,"You, you want me to help you with that?"
ross,"Why, does it look like I’m having trouble with my misshapen claw? (He hands Joey the form)"
joey,"Name? (Ross looks at him.) I know Ross but what’s it short for? You know like, like Rossel or Rosstepher."
ross,Just Ross!
joey,"It’s pretty, Okay date of birth?"
monica,
phoebe,
chandler,
chandler,
ross,
ross,
chandler,
ross,
chandler,
ross,
chandler,
joey,"Wow, that didn’t take long. I thought you said Tulsa was a three-hour flight?"
chandler,"Well,… you’re forgetting about the time difference."
monica,"Huh, Chandler – you’re home!"
chandler,"That’s right. Your husband’s home, so now the sex can stop."
monica,What are you saying?
chandler,Joey said that you’re in here with another man!
monica,There's no man in here! How dare you accuse me of that? [Slaps Chandler]
joey,"Alright, alright. Then maybe you won’t mind if me and my friend takes a look around then. Huh! Where you at?"
chandler,What’s he doing?
monica,I arranged some pillows on the bed to make it look like a guy!
joey,"Bedroom’s clear, although you might need some new pillows."
chandler,"Alright, well, I’ll check the guest bedroom."
joey,Why do I smell men’s cologne?
monica,I think that's you.
joey,"Oh yeah, I rubbed a magazine on myself earlier."
chandler,"Nobody here, Joe."
joey,I guess not.
monica,I can’t believe you thought I was cheating. You owe me an apology.
joey,"You’re right, Monica. I’m so sorry."
rachel,Bring it on!
monica,Put the plates back in the boxes! Put the plates back in the boxes!
rachel,Did you just push me?
rachel,Alright that's it!
monica,Forget the bubble wrap! There isn't time!
rachel,Crazy crazy crazy crazy! [She says this while messing up Amy's hair]
phoebe,Oh my god! Shouldn't we stop this?
joey,What are you? Out of your mind? Let's toss some Jell-O on them!
rachel,Ew! Ew! Gross gross!
chandler,"Alright! That is it! This is our apartment and you cannot behave this way. Now if you can't act your age, then you shouldn't be here at all. Now, those plates may not be as nice as the pretty pink ones I picked out...But they're very important to Monica...And I want you to apologize to her right now."
ross,I'm so sorry ...
rachel,"We got locked out of the apartment, we ..."
joey,That's a great story--can I eat it?
ross,And then Rachel wasn't sure she could leave the baby.
rachel,"N-it wasn't easy, but it's your birthday and I did what I got"
phoebe,And that's Judy over there at the bar with Emma?
rachel,"Oh honey, this is for the best, thus I'm not distracted,"
ross,What?
rachel,"She spit up. Judy! She spi...Judy! Look alive, Judy! (they"
joey,
monica,
joey,
monica,
joey,
phoebe,
joey,
ross,
rachel,
ross,
joey,hot not hot (she turns around) Hot!
joey,I said I think you're hot and now I'm embarrassed.
joey,"that would've been better, I'll try that Hi I'm Joey."
joey,look I don't usually ask out women that I meet in coffeehouses
joey,(turns round) gesundheit
joey,"really, great, did I actually ask you?"
joey,"(turns round again) seriously Gunther you should see someone about that cold, if it gets much worse you could DIE! (Gunther looks scared)"
ross,so how'd the date go?
phoebe,well it was awful every time I thought about what you said I started crying.
ross,So he hasn't called?
monica,
chandler,
monica,
chandler,
monica,
rachel,
phoebe,
rachel,
rachel,
phoebe,
rachel,
rachel,"Oh, you guys are gonna have so much fun! She's at such a cute age. Oh, a couple things. Now that she's eating solid food, she poops around the clock. And watch out for your hair, 'cause she likes to grab it. And oh, she's also in this phase where if you leave the room, she screams bloody murder, but ah... Thanks, you guys. Have fun!"
phoebe,"Ooh, Joey."
joey,Hey.
phoebe,Hey. I'm so excited; I just set up Rachel with the worst guy tonight.
joey,All right! Who is he?
phoebe,"Well, it's this guy I used to massage. And by massage, I mean hold down so he wouldn't turn over and flash me."
phoebe,"Oh, yeah."
joey,She's this really boring woman. She's a teacher!
phoebe,A teacher?
joey,"Yeah, yeah, she's really into history and foreign movies... And oh, oh, she loves puzzles. Huh? Come on, who loves puzzles?"
phoebe,"Oh no, I want to."
phoebe,"Yeah... ooh... wow... Even started to think I'd never meet someone that, you know, I wanted to... do this with. Here you go. (Both Phoebe and Mike look really proud.)"
phoebe,It really is.
joey,"(sitting at his table) Oh, I know it... It is amazing these little things open doors... huh! (mimes opening a door with his own keys, Phoebe looks at him in a ""yeah, yeah, yeah"" way.)"
rachel,"So I don't go back to work for another four weeks, but we would like our nanny to start right away, so that Emma could get a chance to know her."
rachel,"That's great, great. So do you have any questions for us?"
rachel,Allright. Well thank you so much for coming... (they're standing up and make their way to the door)
ross,Thank you.
rachel,Really nice to meet you... and we'll call you.
ross,"Boy, we uhm... hadn't really thought of that."
rachel,What do you really want to do?
chandler,(realizing) I have *not* thought this through!
monica,Oh my god!
chandler,"I know, I, I should have talked to you first about it."
monica,"No, I think that this is what you wanna do, I think it's great!"
chandler,Thanks!
phoebe,"Chandler, your being here is the best Christmas present I could"
chandler,(flattered) Ahh...
phoebe,Now give me my real gift.
phoebe,(to Chandler) Thank you.
rachel,
chandler,
ross,
chandler,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
phoebe,Uh huh.
ross,"Hey hey, can I help?"
chandler,"Well! We er..climbed up four flights of stairs, manueveored a narrow hallway, dodged a rabid pitbul...but these last three feet are where it gets REALLY tricky."
ross,"You know sometimes your words, they hurt."
joey,Hey eh..where do you guys want this?
rachel,"Yeah..seriously coz this is really heavy. (She suddenly lets go) I mean not for me because i'm only pretending to hold this, but for these guys."
phoebe,Just one last time erm...the marriage thing...there's no wiggle room? None at all?
phoebe,Right. Except that i do want to get married.
phoebe,Someday.
chandler,Aaaaand.......hernia.
phoebe,I haven't exactly had a normal life and i never really felt i was missing out on anything but it just feels that now it's my turn some of the regular stuff.
phoebe,"Because I just didn't know how much i wanted it. And i love you, and i wanted to live with you."
phoebe,"But i don't think I can! it was ok to move in when I didn't know what was gonna happen, but I can't move in knowing that nothing is ever gonna happen."
phoebe,Are you gonna change yours?
phoebe,Me neither. I think i need to be with someone who wants what i want.
phoebe,Oh you’ll probably take care of that on your hands.
chandler,I am sorry I am late. You’ll understand when you’ll see Joey.
monica,"Honey, you’re just in time, I’m about to sing another song!"
chandler,Really? In front of all this people?
monica,And they love me!
chandler,Oh my God!
phoebe,"Yes, she gives the people what they want."
monica,"All right, watch!"
monica,"""Tonight's the night we're gonna make it happen, tonight we'll put all other things aside. Give in this"
chandler,Are those my wife’s nipples?
rachel,"Yeah, but you said, ""Will you marry me?"""
joey,"No, I didn’t!"
rachel,"Yes, you did!"
joey,"No, I didn’t!"
rachel,"Yes, you did—Oh my God you didn’t! (Screams) Well then why didn’t you tell me that before?!"
joey,"Well I tried, but people kept coming in and then you took your breast out!"
ross,"Whoa! Hey! Whoa-whoa-whoa, you saw her breast?!"
joey,(To Ross) I’ll tell you about it later. Be cool.
rachel,"Well then Joey, what the hell were you doing with an engagement ring?!"
joey,
rachel,
ross,
joey,
rachel,
ross,
rachel,
ross,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
ross,You know my birthday.
joey,"Sure, May...tember."
ross,October 18th.
joey,Occupation? Dinosaurs.
ross,Actually I’m a palian… Dinosaurs is fine… the drawing is not.
joey,"Alright, who do you want as your emergency contact?"
ross,"Ah, Rachel I guess."
joey,"Okay, relationship, boy this could take a while."
ross,Just ah… just put roommate.
joey,"Come on, you guys are more then that! I mean, you’re gonna get together right?"
ross,I don’t think that we are.
joey,But you two were supposed to be together.
ross,
chandler,
ross,
ross,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,"It’s an honest mistake. It can happen to anybody. Alright, see ya."
joey,"Wait, wait, wait a minute. If you’ve just got back from Tulsa, how did your suitcase beat you here?"
chandler,"I climb down the fire escape, and you can’t put that in the closet?"
ross,[Looking bored] Maybe you should look up fascinating.
ross,I don’t understand what just happened here.
joey,What’s going on?
chandler,I’m sorry. I told you that I was in Tulsa because I wanted to spend the night with Monica and I didn’t…didn’t know…didn’t think you’d understand.
joey,"What? You think I’m too dumb to know that a husband needs to be with his wife? Uh? You think I’m like, duhhh! [Taps head with baseball bat – it hurts him]"
monica,Joey?
joey,Yeah?
